now=,37.00,s,speed=,57.26,MB/s,57731.8,iops size=,2499.8,MB,average=,67.56,MB/s,68118.5,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,38.00,s,speed=,56.95,MB/s,57420.3,iops size=,2556.7,MB,average=,67.28,MB/s,67836.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,39.00,s,speed=,56.83,MB/s,57295.9,iops size=,2613.6,MB,average=,67.01,MB/s,67566.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,40.00,s,speed=,56.62,MB/s,57085.1,iops size=,2670.2,MB,average=,66.75,MB/s,67304.6,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,41.00,s,speed=,56.24,MB/s,56704.5,iops size=,2726.4,MB,average=,66.50,MB/s,67046.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,42.00,s,speed=,56.13,MB/s,56594.8,iops size=,2782.6,MB,average=,66.25,MB/s,66797.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,43.00,s,speed=,56.09,MB/s,56553.8,iops size=,2838.7,MB,average=,66.01,MB/s,66559.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,44.00,s,speed=,55.85,MB/s,56306.9,iops size=,2894.5,MB,average=,65.78,MB/s,66326.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,45.00,s,speed=,55.68,MB/s,56143.9,iops size=,2950.2,MB,average=,65.56,MB/s,66099.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,46.00,s,speed=,55.51,MB/s,55963.3,iops size=,3005.7,MB,average=,65.34,MB/s,65879.4,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,1.00,s,speed=,130.32,MB/s,131394.8,iops size=,130.3,MB,average=,130.32,MB/s,131394.8,l0 flush:,23.310,MB/s,l0 l1 compaction:,23.310,MB/s
now=,2.00,s,speed=,94.50,MB/s,95275.0,iops size=,224.8,MB,average=,112.41,MB/s,113334.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,3.00,s,speed=,88.82,MB/s,89554.5,iops size=,313.6,MB,average=,104.55,MB/s,105408.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,4.00,s,speed=,82.68,MB/s,83363.9,iops size=,396.3,MB,average=,99.08,MB/s,99897.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,5.00,s,speed=,78.92,MB/s,79572.1,iops size=,475.2,MB,average=,95.05,MB/s,95832.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,6.00,s,speed=,76.08,MB/s,76709.8,iops size=,551.3,MB,average=,91.89,MB/s,92645.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,7.00,s,speed=,73.76,MB/s,74369.7,iops size=,625.1,MB,average=,89.30,MB/s,90034.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,8.00,s,speed=,72.10,MB/s,72691.9,iops size=,697.2,MB,average=,87.15,MB/s,87866.5,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,9.00,s,speed=,70.63,MB/s,71209.6,iops size=,767.8,MB,average=,85.31,MB/s,86015.8,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,10.00,s,speed=,69.51,MB/s,70078.4,iops size=,837.3,MB,average=,83.73,MB/s,84422.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,11.00,s,speed=,68.40,MB/s,68962.4,iops size=,905.7,MB,average=,82.34,MB/s,83016.6,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,12.00,s,speed=,67.52,MB/s,68079.6,iops size=,973.2,MB,average=,81.10,MB/s,81771.8,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,13.00,s,speed=,66.76,MB/s,67305.7,iops size=,1040.0,MB,average=,80.00,MB/s,80659.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,14.00,s,speed=,65.77,MB/s,66316.7,iops size=,1105.8,MB,average=,78.98,MB/s,79634.6,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,15.00,s,speed=,64.72,MB/s,65248.7,iops size=,1170.5,MB,average=,78.03,MB/s,78675.6,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,16.00,s,speed=,64.65,MB/s,65184.4,iops size=,1235.1,MB,average=,77.20,MB/s,77832.4,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,17.00,s,speed=,64.10,MB/s,64629.0,iops size=,1299.2,MB,average=,76.43,MB/s,77055.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,18.00,s,speed=,63.47,MB/s,63994.6,iops size=,1362.7,MB,average=,75.71,MB/s,76330.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,19.00,s,speed=,62.91,MB/s,63426.7,iops size=,1425.6,MB,average=,75.03,MB/s,75651.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,20.00,s,speed=,62.51,MB/s,63028.9,iops size=,1488.1,MB,average=,74.41,MB/s,75019.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,21.00,s,speed=,61.87,MB/s,62378.8,iops size=,1550.0,MB,average=,73.81,MB/s,74417.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,22.00,s,speed=,61.36,MB/s,61865.3,iops size=,1611.4,MB,average=,73.24,MB/s,73847.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,23.00,s,speed=,61.06,MB/s,61560.3,iops size=,1672.4,MB,average=,72.71,MB/s,73313.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,24.00,s,speed=,60.60,MB/s,61096.4,iops size=,1733.0,MB,average=,72.21,MB/s,72804.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,25.00,s,speed=,60.41,MB/s,60913.0,iops size=,1793.4,MB,average=,71.74,MB/s,72328.4,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,26.00,s,speed=,60.09,MB/s,60585.8,iops size=,1853.5,MB,average=,71.29,MB/s,71876.8,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,27.00,s,speed=,59.86,MB/s,60358.3,iops size=,1913.4,MB,average=,70.87,MB/s,71450.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,28.00,s,speed=,58.75,MB/s,59237.5,iops size=,1972.1,MB,average=,70.43,MB/s,71014.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,29.00,s,speed=,59.26,MB/s,59746.6,iops size=,2031.4,MB,average=,70.05,MB/s,70625.5,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,30.00,s,speed=,58.89,MB/s,59372.3,iops size=,2090.3,MB,average=,69.68,MB/s,70250.4,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,31.00,s,speed=,58.56,MB/s,59038.9,iops size=,2148.9,MB,average=,69.32,MB/s,69888.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,32.00,s,speed=,58.32,MB/s,58804.8,iops size=,2207.2,MB,average=,68.97,MB/s,69542.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,33.00,s,speed=,58.15,MB/s,58631.4,iops size=,2265.3,MB,average=,68.65,MB/s,69211.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,34.00,s,speed=,57.95,MB/s,58424.7,iops size=,2323.3,MB,average=,68.33,MB/s,68894.4,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,35.00,s,speed=,57.38,MB/s,57857.7,iops size=,2380.7,MB,average=,68.02,MB/s,68579.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,36.00,s,speed=,57.27,MB/s,57743.5,iops size=,2437.9,MB,average=,67.72,MB/s,68278.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,37.00,s,speed=,57.21,MB/s,57680.8,iops size=,2495.1,MB,average=,67.44,MB/s,67991.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,38.00,s,speed=,56.51,MB/s,56979.4,iops size=,2551.7,MB,average=,67.15,MB/s,67701.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,39.00,s,speed=,56.70,MB/s,57170.9,iops size=,2608.4,MB,average=,66.88,MB/s,67431.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,40.00,s,speed=,56.44,MB/s,56906.7,iops size=,2664.8,MB,average=,66.62,MB/s,67168.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,41.00,s,speed=,56.13,MB/s,56590.2,iops size=,2720.9,MB,average=,66.36,MB/s,66910.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,42.00,s,speed=,56.11,MB/s,56568.1,iops size=,2777.0,MB,average=,66.12,MB/s,66664.5,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,43.00,s,speed=,55.94,MB/s,56405.1,iops size=,2833.0,MB,average=,65.88,MB/s,66425.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,44.00,s,speed=,55.75,MB/s,56205.3,iops size=,2888.7,MB,average=,65.65,MB/s,66193.6,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,45.00,s,speed=,55.63,MB/s,56091.5,iops size=,2944.4,MB,average=,65.43,MB/s,65969.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,46.00,s,speed=,55.35,MB/s,55807.4,iops size=,2999.7,MB,average=,65.21,MB/s,65748.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,1.00,s,speed=,199.01,MB/s,50748.3,iops size=,199.0,MB,average=,199.01,MB/s,50748.3,l0 flush:,37.060,MB/s,l0 l1 compaction:,37.060,MB/s
now=,2.00,s,speed=,172.60,MB/s,44013.5,iops size=,371.6,MB,average=,185.80,MB/s,47380.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,3.00,s,speed=,170.82,MB/s,43558.7,iops size=,542.4,MB,average=,180.81,MB/s,46106.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,4.00,s,speed=,164.38,MB/s,41917.6,iops size=,706.8,MB,average=,176.70,MB/s,45059.5,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,5.00,s,speed=,160.88,MB/s,41026.0,iops size=,867.7,MB,average=,173.54,MB/s,44252.8,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,6.00,s,speed=,157.38,MB/s,40133.2,iops size=,1025.1,MB,average=,170.85,MB/s,43566.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,7.00,s,speed=,154.87,MB/s,39491.8,iops size=,1180.0,MB,average=,168.56,MB/s,42984.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,8.00,s,speed=,152.19,MB/s,38808.9,iops size=,1332.1,MB,average=,166.52,MB/s,42462.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,9.00,s,speed=,150.02,MB/s,38254.8,iops size=,1482.2,MB,average=,164.68,MB/s,41994.8,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,10.00,s,speed=,148.14,MB/s,37777.2,iops size=,1630.3,MB,average=,163.03,MB/s,41573.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,11.00,s,speed=,146.78,MB/s,37429.5,iops size=,1777.1,MB,average=,161.55,MB/s,41196.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,12.00,s,speed=,145.46,MB/s,37093.1,iops size=,1922.6,MB,average=,160.21,MB/s,40854.4,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,13.00,s,speed=,144.10,MB/s,36745.7,iops size=,2066.7,MB,average=,158.97,MB/s,40538.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,14.00,s,speed=,141.61,MB/s,36110.5,iops size=,2208.3,MB,average=,157.73,MB/s,40222.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,15.00,s,speed=,139.59,MB/s,35595.2,iops size=,2347.9,MB,average=,156.52,MB/s,39913.6,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,16.00,s,speed=,137.29,MB/s,35008.5,iops size=,2485.1,MB,average=,155.32,MB/s,39607.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,17.00,s,speed=,136.02,MB/s,34685.4,iops size=,2621.2,MB,average=,154.18,MB/s,39317.5,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,18.00,s,speed=,135.53,MB/s,34560.1,iops size=,2756.7,MB,average=,153.15,MB/s,39053.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,19.00,s,speed=,135.27,MB/s,34493.9,iops size=,2892.0,MB,average=,152.21,MB/s,38813.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,1.00,s,speed=,129.33,MB/s,130395.5,iops size=,129.3,MB,average=,129.33,MB/s,130395.5,l0 flush:,36.876,MB/s,l0 l1 compaction:,36.876,MB/s
now=,2.00,s,speed=,96.64,MB/s,97434.7,iops size=,226.0,MB,average=,112.98,MB/s,113915.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,3.00,s,speed=,87.66,MB/s,88382.3,iops size=,313.6,MB,average=,104.54,MB/s,105404.1,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,4.00,s,speed=,81.64,MB/s,82308.9,iops size=,395.3,MB,average=,98.82,MB/s,99630.4,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,5.00,s,speed=,76.36,MB/s,76991.8,iops size=,471.6,MB,average=,94.32,MB/s,95102.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,6.00,s,speed=,71.67,MB/s,72256.6,iops size=,543.3,MB,average=,90.55,MB/s,91295.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,7.00,s,speed=,72.76,MB/s,73358.1,iops size=,616.1,MB,average=,88.01,MB/s,88732.5,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,8.00,s,speed=,69.68,MB/s,70259.0,iops size=,685.7,MB,average=,85.72,MB/s,86423.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,9.00,s,speed=,69.27,MB/s,69844.6,iops size=,755.0,MB,average=,83.89,MB/s,84581.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,10.00,s,speed=,69.22,MB/s,69791.2,iops size=,824.2,MB,average=,82.42,MB/s,83102.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,11.00,s,speed=,68.01,MB/s,68571.7,iops size=,892.2,MB,average=,81.11,MB/s,81781.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,12.00,s,speed=,67.19,MB/s,67740.5,iops size=,959.4,MB,average=,79.95,MB/s,80611.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,13.00,s,speed=,66.21,MB/s,66753.2,iops size=,1025.6,MB,average=,78.89,MB/s,79545.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,14.00,s,speed=,65.53,MB/s,66071.7,iops size=,1091.2,MB,average=,77.94,MB/s,78582.8,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,15.00,s,speed=,64.54,MB/s,65068.3,iops size=,1155.7,MB,average=,77.05,MB/s,77681.8,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,16.00,s,speed=,64.19,MB/s,64724.0,iops size=,1219.9,MB,average=,76.24,MB/s,76872.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,17.00,s,speed=,63.56,MB/s,64083.5,iops size=,1283.5,MB,average=,75.50,MB/s,76119.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,18.00,s,speed=,63.10,MB/s,63621.3,iops size=,1346.6,MB,average=,74.81,MB/s,75425.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,19.00,s,speed=,62.63,MB/s,63148.7,iops size=,1409.2,MB,average=,74.17,MB/s,74779.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,20.00,s,speed=,62.16,MB/s,62669.1,iops size=,1471.4,MB,average=,73.57,MB/s,74173.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,21.00,s,speed=,60.88,MB/s,61386.9,iops size=,1532.2,MB,average=,72.96,MB/s,73564.8,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,22.00,s,speed=,61.49,MB/s,61992.7,iops size=,1593.7,MB,average=,72.44,MB/s,73038.8,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,23.00,s,speed=,61.01,MB/s,61509.9,iops size=,1654.7,MB,average=,71.94,MB/s,72537.5,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,24.00,s,speed=,60.54,MB/s,61036.8,iops size=,1715.3,MB,average=,71.47,MB/s,72058.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,25.00,s,speed=,60.10,MB/s,60599.2,iops size=,1775.4,MB,average=,71.01,MB/s,71600.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,26.00,s,speed=,59.91,MB/s,60408.9,iops size=,1835.3,MB,average=,70.59,MB/s,71169.6,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,27.00,s,speed=,59.59,MB/s,60083.9,iops size=,1894.9,MB,average=,70.18,MB/s,70759.0,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,28.00,s,speed=,59.12,MB/s,59605.5,iops size=,1954.0,MB,average=,69.79,MB/s,70360.6,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,29.00,s,speed=,59.09,MB/s,59580.8,iops size=,2013.1,MB,average=,69.42,MB/s,69988.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,30.00,s,speed=,58.82,MB/s,59308.5,iops size=,2071.9,MB,average=,69.06,MB/s,69632.9,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,31.00,s,speed=,58.53,MB/s,59008.1,iops size=,2130.4,MB,average=,68.72,MB/s,69290.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,32.00,s,speed=,58.03,MB/s,58508.8,iops size=,2188.5,MB,average=,68.39,MB/s,68953.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,33.00,s,speed=,57.80,MB/s,58275.8,iops size=,2246.3,MB,average=,68.07,MB/s,68629.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,34.00,s,speed=,57.43,MB/s,57902.4,iops size=,2303.7,MB,average=,67.76,MB/s,68314.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,35.00,s,speed=,57.02,MB/s,57485.9,iops size=,2360.7,MB,average=,67.45,MB/s,68004.8,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,36.00,s,speed=,57.09,MB/s,57561.0,iops size=,2417.8,MB,average=,67.16,MB/s,67714.7,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,37.00,s,speed=,56.99,MB/s,57461.0,iops size=,2474.8,MB,average=,66.89,MB/s,67437.6,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,38.00,s,speed=,56.92,MB/s,57393.5,iops size=,2531.7,MB,average=,66.62,MB/s,67173.2,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
now=,39.00,s,speed=,56.61,MB/s,57074.7,iops size=,2588.3,MB,average=,66.37,MB/s,66914.3,l0 flush:,0.000,MB/s,l0 l1 compaction:,0.000,MB/s
