now=,20.00,s,latency=,0.016,ms,t_curr_opnum=,1500409,use time,1.00,s
now=,21.00,s,latency=,0.016,ms,t_curr_opnum=,1562788,use time,1.00,s
now=,22.00,s,latency=,0.016,ms,t_curr_opnum=,1624654,use time,1.00,s
now=,23.00,s,latency=,0.016,ms,t_curr_opnum=,1686215,use time,1.00,s
now=,24.00,s,latency=,0.016,ms,t_curr_opnum=,1747312,use time,1.00,s
now=,25.00,s,latency=,0.016,ms,t_curr_opnum=,1808226,use time,1.00,s
now=,26.00,s,latency=,0.017,ms,t_curr_opnum=,1868813,use time,1.00,s
now=,27.00,s,latency=,0.017,ms,t_curr_opnum=,1929172,use time,1.00,s
now=,28.00,s,latency=,0.017,ms,t_curr_opnum=,1988410,use time,1.00,s
now=,29.00,s,latency=,0.017,ms,t_curr_opnum=,2048157,use time,1.00,s
now=,30.00,s,latency=,0.017,ms,t_curr_opnum=,2107530,use time,1.00,s
now=,31.00,s,latency=,0.017,ms,t_curr_opnum=,2166570,use time,1.00,s
now=,32.00,s,latency=,0.017,ms,t_curr_opnum=,2225375,use time,1.00,s
now=,33.00,s,latency=,0.017,ms,t_curr_opnum=,2284007,use time,1.00,s
now=,34.00,s,latency=,0.017,ms,t_curr_opnum=,2342432,use time,1.00,s
now=,35.00,s,latency=,0.017,ms,t_curr_opnum=,2400291,use time,1.00,s
now=,36.00,s,latency=,0.017,ms,t_curr_opnum=,2458035,use time,1.00,s
now=,37.00,s,latency=,0.017,ms,t_curr_opnum=,2515716,use time,1.00,s
now=,38.00,s,latency=,0.018,ms,t_curr_opnum=,2572696,use time,1.00,s
now=,39.00,s,latency=,0.017,ms,t_curr_opnum=,2629867,use time,1.00,s
now=,40.00,s,latency=,0.018,ms,t_curr_opnum=,2686774,use time,1.00,s
now=,41.00,s,latency=,0.018,ms,t_curr_opnum=,2743365,use time,1.00,s
now=,42.00,s,latency=,0.018,ms,t_curr_opnum=,2799934,use time,1.00,s
now=,43.00,s,latency=,0.018,ms,t_curr_opnum=,2856340,use time,1.00,s
now=,44.00,s,latency=,0.018,ms,t_curr_opnum=,2912546,use time,1.00,s
now=,45.00,s,latency=,0.018,ms,t_curr_opnum=,2968638,use time,1.00,s
now=,46.00,s,latency=,0.018,ms,t_curr_opnum=,3024446,use time,1.00,s
now=,1.00,s,latency=,0.020,ms,t_curr_opnum=,50749,use time,1.00,s
now=,2.00,s,latency=,0.023,ms,t_curr_opnum=,94763,use time,1.00,s
now=,3.00,s,latency=,0.023,ms,t_curr_opnum=,138322,use time,1.00,s
now=,4.00,s,latency=,0.024,ms,t_curr_opnum=,180240,use time,1.00,s
now=,5.00,s,latency=,0.024,ms,t_curr_opnum=,221266,use time,1.00,s
now=,6.00,s,latency=,0.025,ms,t_curr_opnum=,261400,use time,1.00,s
now=,7.00,s,latency=,0.025,ms,t_curr_opnum=,300892,use time,1.00,s
now=,8.00,s,latency=,0.026,ms,t_curr_opnum=,339701,use time,1.00,s
now=,9.00,s,latency=,0.026,ms,t_curr_opnum=,377956,use time,1.00,s
now=,10.00,s,latency=,0.026,ms,t_curr_opnum=,415734,use time,1.00,s
now=,11.00,s,latency=,0.027,ms,t_curr_opnum=,453164,use time,1.00,s
now=,12.00,s,latency=,0.027,ms,t_curr_opnum=,490258,use time,1.00,s
now=,13.00,s,latency=,0.027,ms,t_curr_opnum=,527004,use time,1.00,s
now=,14.00,s,latency=,0.028,ms,t_curr_opnum=,563115,use time,1.00,s
now=,15.00,s,latency=,0.028,ms,t_curr_opnum=,598711,use time,1.00,s
now=,16.00,s,latency=,0.029,ms,t_curr_opnum=,633720,use time,1.00,s
now=,17.00,s,latency=,0.029,ms,t_curr_opnum=,668406,use time,1.00,s
now=,18.00,s,latency=,0.029,ms,t_curr_opnum=,702967,use time,1.00,s
now=,19.00,s,latency=,0.029,ms,t_curr_opnum=,737462,use time,1.00,s
now=,1.00,s,latency=,0.008,ms,t_curr_opnum=,130396,use time,1.00,s
now=,2.00,s,latency=,0.010,ms,t_curr_opnum=,227831,use time,1.00,s
now=,3.00,s,latency=,0.011,ms,t_curr_opnum=,316214,use time,1.00,s
now=,4.00,s,latency=,0.012,ms,t_curr_opnum=,398523,use time,1.00,s
now=,5.00,s,latency=,0.013,ms,t_curr_opnum=,475515,use time,1.00,s
now=,6.00,s,latency=,0.014,ms,t_curr_opnum=,547772,use time,1.00,s
now=,7.00,s,latency=,0.014,ms,t_curr_opnum=,621131,use time,1.00,s
now=,8.00,s,latency=,0.014,ms,t_curr_opnum=,691391,use time,1.00,s
now=,9.00,s,latency=,0.014,ms,t_curr_opnum=,761236,use time,1.00,s
now=,10.00,s,latency=,0.014,ms,t_curr_opnum=,831028,use time,1.00,s
now=,11.00,s,latency=,0.015,ms,t_curr_opnum=,899600,use time,1.00,s
now=,12.00,s,latency=,0.015,ms,t_curr_opnum=,967341,use time,1.00,s
now=,13.00,s,latency=,0.015,ms,t_curr_opnum=,1034095,use time,1.00,s
now=,14.00,s,latency=,0.015,ms,t_curr_opnum=,1100168,use time,1.00,s
now=,15.00,s,latency=,0.015,ms,t_curr_opnum=,1165237,use time,1.00,s
now=,16.00,s,latency=,0.015,ms,t_curr_opnum=,1229962,use time,1.00,s
now=,17.00,s,latency=,0.016,ms,t_curr_opnum=,1294046,use time,1.00,s
now=,18.00,s,latency=,0.016,ms,t_curr_opnum=,1357668,use time,1.00,s
now=,19.00,s,latency=,0.016,ms,t_curr_opnum=,1420817,use time,1.00,s
now=,20.00,s,latency=,0.016,ms,t_curr_opnum=,1483487,use time,1.00,s
now=,21.00,s,latency=,0.016,ms,t_curr_opnum=,1544874,use time,1.00,s
now=,22.00,s,latency=,0.016,ms,t_curr_opnum=,1606868,use time,1.00,s
now=,23.00,s,latency=,0.016,ms,t_curr_opnum=,1668378,use time,1.00,s
now=,24.00,s,latency=,0.016,ms,t_curr_opnum=,1729415,use time,1.00,s
now=,25.00,s,latency=,0.017,ms,t_curr_opnum=,1790015,use time,1.00,s
now=,26.00,s,latency=,0.017,ms,t_curr_opnum=,1850424,use time,1.00,s
now=,27.00,s,latency=,0.017,ms,t_curr_opnum=,1910508,use time,1.00,s
now=,28.00,s,latency=,0.017,ms,t_curr_opnum=,1970114,use time,1.00,s
now=,29.00,s,latency=,0.017,ms,t_curr_opnum=,2029695,use time,1.00,s
now=,30.00,s,latency=,0.017,ms,t_curr_opnum=,2089004,use time,1.00,s
now=,31.00,s,latency=,0.017,ms,t_curr_opnum=,2148013,use time,1.00,s
now=,32.00,s,latency=,0.017,ms,t_curr_opnum=,2206523,use time,1.00,s
now=,33.00,s,latency=,0.017,ms,t_curr_opnum=,2264800,use time,1.00,s
now=,34.00,s,latency=,0.017,ms,t_curr_opnum=,2322703,use time,1.00,s
now=,35.00,s,latency=,0.017,ms,t_curr_opnum=,2380190,use time,1.00,s
now=,36.00,s,latency=,0.017,ms,t_curr_opnum=,2437752,use time,1.00,s
now=,37.00,s,latency=,0.017,ms,t_curr_opnum=,2495214,use time,1.00,s
now=,38.00,s,latency=,0.017,ms,t_curr_opnum=,2552609,use time,1.00,s
now=,39.00,s,latency=,0.018,ms,t_curr_opnum=,2609684,use time,1.00,s
now=,40.00,s,latency=,0.018,ms,t_curr_opnum=,2666595,use time,1.00,s
now=,41.00,s,latency=,0.018,ms,t_curr_opnum=,2723258,use time,1.00,s
now=,42.00,s,latency=,0.018,ms,t_curr_opnum=,2779678,use time,1.00,s
now=,43.00,s,latency=,0.018,ms,t_curr_opnum=,2836001,use time,1.00,s
now=,44.00,s,latency=,0.018,ms,t_curr_opnum=,2892112,use time,1.00,s
now=,45.00,s,latency=,0.018,ms,t_curr_opnum=,2948126,use time,1.00,s
now=,46.00,s,latency=,0.018,ms,t_curr_opnum=,3004023,use time,1.00,s
now=,47.00,s,latency=,0.018,ms,t_curr_opnum=,3059747,use time,1.00,s
now=,48.00,s,latency=,0.018,ms,t_curr_opnum=,3115207,use time,1.00,s
now=,49.00,s,latency=,0.018,ms,t_curr_opnum=,3170581,use time,1.00,s
now=,50.00,s,latency=,0.018,ms,t_curr_opnum=,3225617,use time,1.00,s
now=,51.00,s,latency=,0.018,ms,t_curr_opnum=,3280540,use time,1.00,s
now=,52.00,s,latency=,0.018,ms,t_curr_opnum=,3335483,use time,1.00,s
now=,53.00,s,latency=,0.018,ms,t_curr_opnum=,3390070,use time,1.00,s
now=,54.00,s,latency=,0.018,ms,t_curr_opnum=,3444533,use time,1.00,s
now=,55.00,s,latency=,0.018,ms,t_curr_opnum=,3499011,use time,1.00,s
now=,56.00,s,latency=,0.018,ms,t_curr_opnum=,3553326,use time,1.00,s
now=,57.00,s,latency=,0.018,ms,t_curr_opnum=,3607642,use time,1.00,s
now=,58.00,s,latency=,0.019,ms,t_curr_opnum=,3661596,use time,1.00,s
now=,59.00,s,latency=,0.019,ms,t_curr_opnum=,3715547,use time,1.00,s
now=,60.00,s,latency=,0.019,ms,t_curr_opnum=,3769467,use time,1.00,s
now=,61.00,s,latency=,0.019,ms,t_curr_opnum=,3823262,use time,1.00,s
now=,62.00,s,latency=,0.019,ms,t_curr_opnum=,3876885,use time,1.00,s
now=,63.00,s,latency=,0.019,ms,t_curr_opnum=,3930550,use time,1.00,s
now=,64.00,s,latency=,0.019,ms,t_curr_opnum=,3984074,use time,1.00,s
now=,65.00,s,latency=,0.019,ms,t_curr_opnum=,4037386,use time,1.00,s
now=,66.00,s,latency=,0.019,ms,t_curr_opnum=,4090573,use time,1.00,s
now=,67.00,s,latency=,0.019,ms,t_curr_opnum=,4143786,use time,1.00,s
now=,68.00,s,latency=,0.019,ms,t_curr_opnum=,4196657,use time,1.00,s
now=,69.00,s,latency=,0.019,ms,t_curr_opnum=,4249463,use time,1.00,s
now=,70.00,s,latency=,0.019,ms,t_curr_opnum=,4302377,use time,1.00,s
now=,71.00,s,latency=,0.019,ms,t_curr_opnum=,4355115,use time,1.00,s
now=,72.00,s,latency=,0.019,ms,t_curr_opnum=,4407830,use time,1.00,s
now=,73.00,s,latency=,0.019,ms,t_curr_opnum=,4460344,use time,1.00,s
now=,74.00,s,latency=,0.019,ms,t_curr_opnum=,4512809,use time,1.00,s
now=,75.00,s,latency=,0.019,ms,t_curr_opnum=,4565117,use time,1.00,s
now=,76.00,s,latency=,0.019,ms,t_curr_opnum=,4617361,use time,1.00,s
now=,77.00,s,latency=,0.019,ms,t_curr_opnum=,4669514,use time,1.00,s
now=,78.00,s,latency=,0.019,ms,t_curr_opnum=,4721612,use time,1.00,s
now=,79.00,s,latency=,0.019,ms,t_curr_opnum=,4773661,use time,1.00,s
now=,80.00,s,latency=,0.019,ms,t_curr_opnum=,4825594,use time,1.00,s
now=,81.00,s,latency=,0.019,ms,t_curr_opnum=,4877491,use time,1.00,s
now=,82.00,s,latency=,0.019,ms,t_curr_opnum=,4929307,use time,1.00,s
now=,83.00,s,latency=,0.019,ms,t_curr_opnum=,4980998,use time,1.00,s
now=,84.00,s,latency=,0.019,ms,t_curr_opnum=,5032607,use time,1.00,s
now=,85.00,s,latency=,0.019,ms,t_curr_opnum=,5084052,use time,1.00,s
now=,86.00,s,latency=,0.019,ms,t_curr_opnum=,5135488,use time,1.00,s
now=,87.00,s,latency=,0.019,ms,t_curr_opnum=,5186926,use time,1.00,s
now=,88.00,s,latency=,0.019,ms,t_curr_opnum=,5238396,use time,1.00,s
now=,89.00,s,latency=,0.020,ms,t_curr_opnum=,5289641,use time,1.00,s
now=,90.00,s,latency=,0.020,ms,t_curr_opnum=,5340855,use time,1.00,s
now=,91.00,s,latency=,0.020,ms,t_curr_opnum=,5392031,use time,1.00,s
now=,92.00,s,latency=,0.020,ms,t_curr_opnum=,5443154,use time,1.00,s
now=,93.00,s,latency=,0.020,ms,t_curr_opnum=,5494189,use time,1.00,s
now=,94.00,s,latency=,0.020,ms,t_curr_opnum=,5545216,use time,1.00,s
now=,95.00,s,latency=,0.020,ms,t_curr_opnum=,5596071,use time,1.00,s
now=,96.00,s,latency=,0.020,ms,t_curr_opnum=,5646888,use time,1.00,s
now=,97.00,s,latency=,0.020,ms,t_curr_opnum=,5697566,use time,1.00,s
now=,98.00,s,latency=,0.020,ms,t_curr_opnum=,5748340,use time,1.00,s
now=,99.00,s,latency=,0.020,ms,t_curr_opnum=,5799050,use time,1.00,s
now=,100.00,s,latency=,0.020,ms,t_curr_opnum=,5849822,use time,1.00,s
now=,101.00,s,latency=,0.020,ms,t_curr_opnum=,5900388,use time,1.00,s
now=,102.00,s,latency=,0.020,ms,t_curr_opnum=,5950898,use time,1.00,s
now=,103.00,s,latency=,0.020,ms,t_curr_opnum=,6001436,use time,1.00,s
now=,104.00,s,latency=,0.020,ms,t_curr_opnum=,6051964,use time,1.00,s
now=,105.00,s,latency=,0.020,ms,t_curr_opnum=,6102343,use time,1.00,s
now=,106.00,s,latency=,0.020,ms,t_curr_opnum=,6152708,use time,1.00,s
now=,107.00,s,latency=,0.020,ms,t_curr_opnum=,6202889,use time,1.00,s
now=,108.00,s,latency=,0.020,ms,t_curr_opnum=,6253159,use time,1.00,s
now=,109.00,s,latency=,0.020,ms,t_curr_opnum=,6303140,use time,1.00,s
now=,110.00,s,latency=,0.020,ms,t_curr_opnum=,6353151,use time,1.00,s
now=,111.00,s,latency=,0.020,ms,t_curr_opnum=,6403238,use time,1.00,s
now=,112.00,s,latency=,0.020,ms,t_curr_opnum=,6453281,use time,1.00,s
now=,113.00,s,latency=,0.020,ms,t_curr_opnum=,6503221,use time,1.00,s
now=,114.00,s,latency=,0.020,ms,t_curr_opnum=,6553113,use time,1.00,s
now=,115.00,s,latency=,0.020,ms,t_curr_opnum=,6602942,use time,1.00,s
now=,116.00,s,latency=,0.020,ms,t_curr_opnum=,6652801,use time,1.00,s
now=,117.00,s,latency=,0.020,ms,t_curr_opnum=,6702593,use time,1.00,s
now=,118.00,s,latency=,0.020,ms,t_curr_opnum=,6752392,use time,1.00,s
now=,119.00,s,latency=,0.020,ms,t_curr_opnum=,6802139,use time,1.00,s
now=,120.00,s,latency=,0.020,ms,t_curr_opnum=,6852201,use time,1.00,s
now=,121.00,s,latency=,0.020,ms,t_curr_opnum=,6902284,use time,1.00,s
now=,122.00,s,latency=,0.020,ms,t_curr_opnum=,6952352,use time,1.00,s
now=,123.00,s,latency=,0.020,ms,t_curr_opnum=,7002438,use time,1.00,s
now=,124.00,s,latency=,0.020,ms,t_curr_opnum=,7052118,use time,1.00,s
now=,125.00,s,latency=,0.020,ms,t_curr_opnum=,7101653,use time,1.00,s
now=,126.00,s,latency=,0.020,ms,t_curr_opnum=,7151470,use time,1.00,s
now=,127.00,s,latency=,0.020,ms,t_curr_opnum=,7201327,use time,1.00,s
now=,128.00,s,latency=,0.020,ms,t_curr_opnum=,7251047,use time,1.00,s
now=,129.00,s,latency=,0.020,ms,t_curr_opnum=,7300719,use time,1.00,s
now=,130.00,s,latency=,0.020,ms,t_curr_opnum=,7350337,use time,1.00,s
now=,131.00,s,latency=,0.020,ms,t_curr_opnum=,7399914,use time,1.00,s
now=,132.00,s,latency=,0.020,ms,t_curr_opnum=,7448940,use time,1.00,s
now=,133.00,s,latency=,0.020,ms,t_curr_opnum=,7497933,use time,1.00,s
now=,134.00,s,latency=,0.020,ms,t_curr_opnum=,7546832,use time,1.00,s
now=,135.00,s,latency=,0.020,ms,t_curr_opnum=,7595917,use time,1.00,s
now=,136.00,s,latency=,0.020,ms,t_curr_opnum=,7644911,use time,1.00,s
now=,137.00,s,latency=,0.021,ms,t_curr_opnum=,7693679,use time,1.00,s
now=,138.00,s,latency=,0.020,ms,t_curr_opnum=,7742692,use time,1.00,s
now=,139.00,s,latency=,0.020,ms,t_curr_opnum=,7791530,use time,1.00,s
now=,140.00,s,latency=,0.020,ms,t_curr_opnum=,7840451,use time,1.00,s
now=,141.00,s,latency=,0.021,ms,t_curr_opnum=,7889120,use time,1.00,s
now=,142.00,s,latency=,0.021,ms,t_curr_opnum=,7937798,use time,1.00,s
now=,143.00,s,latency=,0.020,ms,t_curr_opnum=,7986586,use time,1.00,s
now=,144.00,s,latency=,0.021,ms,t_curr_opnum=,8035284,use time,1.00,s
now=,145.00,s,latency=,0.021,ms,t_curr_opnum=,8083786,use time,1.00,s
now=,146.00,s,latency=,0.021,ms,t_curr_opnum=,8132323,use time,1.00,s
now=,147.00,s,latency=,0.021,ms,t_curr_opnum=,8180720,use time,1.00,s
now=,148.00,s,latency=,0.021,ms,t_curr_opnum=,8229294,use time,1.00,s
now=,149.00,s,latency=,0.021,ms,t_curr_opnum=,8277642,use time,1.00,s
now=,150.00,s,latency=,0.021,ms,t_curr_opnum=,8325950,use time,1.00,s
now=,151.00,s,latency=,0.021,ms,t_curr_opnum=,8374233,use time,1.00,s
now=,152.00,s,latency=,0.021,ms,t_curr_opnum=,8422446,use time,1.00,s
now=,153.00,s,latency=,0.021,ms,t_curr_opnum=,8470596,use time,1.00,s
now=,154.00,s,latency=,0.021,ms,t_curr_opnum=,8518822,use time,1.00,s
now=,155.00,s,latency=,0.021,ms,t_curr_opnum=,8566950,use time,1.00,s
now=,156.00,s,latency=,0.021,ms,t_curr_opnum=,8615165,use time,1.00,s
now=,157.00,s,latency=,0.021,ms,t_curr_opnum=,8663302,use time,1.00,s
now=,158.00,s,latency=,0.021,ms,t_curr_opnum=,8711346,use time,1.00,s
now=,159.00,s,latency=,0.021,ms,t_curr_opnum=,8759468,use time,1.00,s
now=,160.00,s,latency=,0.021,ms,t_curr_opnum=,8807568,use time,1.00,s
now=,161.00,s,latency=,0.021,ms,t_curr_opnum=,8855633,use time,1.00,s
now=,162.00,s,latency=,0.021,ms,t_curr_opnum=,8903652,use time,1.00,s
now=,251.38,s,latency=,1.100,ms,t_curr_opnum=,8984880,use time,89.38,s
now=,252.38,s,latency=,0.010,ms,t_curr_opnum=,9086733,use time,1.00,s
now=,253.38,s,latency=,0.010,ms,t_curr_opnum=,9181979,use time,1.00,s
now=,254.38,s,latency=,0.012,ms,t_curr_opnum=,9268894,use time,1.00,s
now=,255.38,s,latency=,0.012,ms,t_curr_opnum=,9349913,use time,1.00,s
now=,256.38,s,latency=,0.013,ms,t_curr_opnum=,9427454,use time,1.00,s
now=,257.38,s,latency=,0.013,ms,t_curr_opnum=,9502635,use time,1.00,s
now=,258.38,s,latency=,0.014,ms,t_curr_opnum=,9575673,use time,1.00,s
now=,259.38,s,latency=,0.014,ms,t_curr_opnum=,9647576,use time,1.00,s
now=,260.38,s,latency=,0.014,ms,t_curr_opnum=,9718028,use time,1.00,s
now=,261.38,s,latency=,0.014,ms,t_curr_opnum=,9787317,use time,1.00,s
now=,262.38,s,latency=,0.015,ms,t_curr_opnum=,9855407,use time,1.00,s
now=,263.38,s,latency=,0.015,ms,t_curr_opnum=,9922687,use time,1.00,s
now=,264.38,s,latency=,0.015,ms,t_curr_opnum=,9989291,use time,1.00,s
now=,265.38,s,latency=,0.015,ms,t_curr_opnum=,10055166,use time,1.00,s
now=,266.38,s,latency=,0.015,ms,t_curr_opnum=,10120429,use time,1.00,s
now=,267.38,s,latency=,0.015,ms,t_curr_opnum=,10185137,use time,1.00,s
now=,268.38,s,latency=,0.016,ms,t_curr_opnum=,10249254,use time,1.00,s
now=,269.38,s,latency=,0.016,ms,t_curr_opnum=,10312672,use time,1.00,s
now=,270.38,s,latency=,0.016,ms,t_curr_opnum=,10375517,use time,1.00,s
now=,271.38,s,latency=,0.016,ms,t_curr_opnum=,10437885,use time,1.00,s
now=,272.38,s,latency=,0.016,ms,t_curr_opnum=,10499920,use time,1.00,s
now=,273.38,s,latency=,0.016,ms,t_curr_opnum=,10561727,use time,1.00,s
now=,274.38,s,latency=,0.016,ms,t_curr_opnum=,10623055,use time,1.00,s
now=,275.38,s,latency=,0.016,ms,t_curr_opnum=,10683988,use time,1.00,s
now=,276.38,s,latency=,0.016,ms,t_curr_opnum=,10744670,use time,1.00,s
now=,277.38,s,latency=,0.017,ms,t_curr_opnum=,10804858,use time,1.00,s
now=,278.38,s,latency=,0.017,ms,t_curr_opnum=,10864868,use time,1.00,s
now=,279.38,s,latency=,0.017,ms,t_curr_opnum=,10924593,use time,1.00,s
now=,280.38,s,latency=,0.017,ms,t_curr_opnum=,10983947,use time,1.00,s
now=,281.38,s,latency=,0.017,ms,t_curr_opnum=,11042970,use time,1.00,s
now=,282.38,s,latency=,0.017,ms,t_curr_opnum=,11101749,use time,1.00,s
now=,283.38,s,latency=,0.017,ms,t_curr_opnum=,11160435,use time,1.00,s
now=,284.38,s,latency=,0.017,ms,t_curr_opnum=,11218737,use time,1.00,s
now=,285.38,s,latency=,0.017,ms,t_curr_opnum=,11276633,use time,1.00,s
now=,286.38,s,latency=,0.017,ms,t_curr_opnum=,11334434,use time,1.00,s
now=,287.38,s,latency=,0.017,ms,t_curr_opnum=,11392005,use time,1.00,s
now=,288.38,s,latency=,0.017,ms,t_curr_opnum=,11449310,use time,1.00,s
now=,289.38,s,latency=,0.017,ms,t_curr_opnum=,11506491,use time,1.00,s
now=,290.38,s,latency=,0.018,ms,t_curr_opnum=,11563494,use time,1.00,s
now=,291.38,s,latency=,0.018,ms,t_curr_opnum=,11620250,use time,1.00,s
now=,292.38,s,latency=,0.018,ms,t_curr_opnum=,11676967,use time,1.00,s
now=,293.38,s,latency=,0.018,ms,t_curr_opnum=,11733367,use time,1.00,s
now=,294.38,s,latency=,0.018,ms,t_curr_opnum=,11789622,use time,1.00,s
now=,295.38,s,latency=,0.018,ms,t_curr_opnum=,11845760,use time,1.00,s
now=,296.38,s,latency=,0.018,ms,t_curr_opnum=,11901789,use time,1.00,s
now=,297.38,s,latency=,0.018,ms,t_curr_opnum=,11957690,use time,1.00,s
now=,298.38,s,latency=,0.018,ms,t_curr_opnum=,12013479,use time,1.00,s
now=,299.38,s,latency=,0.018,ms,t_curr_opnum=,12069157,use time,1.00,s
now=,300.38,s,latency=,0.018,ms,t_curr_opnum=,12124615,use time,1.00,s
now=,301.38,s,latency=,0.018,ms,t_curr_opnum=,12179870,use time,1.00,s
now=,302.38,s,latency=,0.018,ms,t_curr_opnum=,12235049,use time,1.00,s
now=,303.38,s,latency=,0.018,ms,t_curr_opnum=,12290007,use time,1.00,s
